GEO_ID,NAME,P9_001N,P9_002N,P9_003N,P9_004N,P9_005N,P9_006N,P9_007N,P9_008N,P9_009N,P9_010N,P9_011N
860Z200US75025,75025,53161,4600,48561,46491,22252,4484,147,19330,17,261,2070
860Z200US75028,75028,46830,5427,41403,39191,31323,1765,203,5689,20,191,2212
860Z200US75032,75032,34590,6959,27631,26205,22161,2685,153,1066,17,123,1426
860Z200US75033,75033,45347,6164,39183,36804,25921,4049,119,6481,25,209,2379
860Z200US75034,75034,47734,7159,40575,38281,24555,4935,182,8294,26,289,2294
860Z200US75035,75035,82596,8006,74590,71112,32613,7352,244,30403,56,444,3478
860Z200US75036,75036,35148,4352,30796,29371,17423,2813,120,8835,6,174,1425
860Z200US75038,75038,32928,6775,26153,25276,5813,9026,87,10088,66,196,877
860Z200US75039,75039,24569,3361,21208,20440,7403,3415,61,9411,19,131,768
860Z200US75040,75040,64035,28846,35189,33605,16322,8995,152,7878,20,238,1584
860Z200US75041,75041,32219,21170,11049,10400,6817,2628,85,780,10,80,649
860Z200US75042,75042,39148,21739,17409,16653,6872,4080,69,5509,13,110,756
860Z200US75043,75043,63973,22736,41237,39225,19268,13977,217,5454,27,282,2012
860Z200US75044,75044,46094,10335,35759,34126,17678,6560,98,9555,8,227,1633
860Z200US75048,75048,27818,4377,23441,22192,13893,3218,107,4825,34,115,1249
860Z200US75050,75050,43531,23549,19982,18906,9434,8083,209,994,49,137,1076
860Z200US75051,75051,40243,26282,13961,13292,5953,6031,96,1069,22,121,669
860Z200US75052,75052,96225,36284,59941,57153,19405,26360,334,10506,94,454,2788
860Z200US75054,75054,15646,2459,13187,12476,4125,6010,27,2229,7,78,711
860Z200US75056,75056,67570,13885,53685,50659,32173,6658,239,11242,37,310,3026
860Z200US75057,75057,16001,7144,8857,8283,5237,2440,61,498,4,43,574
860Z200US75058,75058,3799,603,3196,2989,2877,34,47,23,1,7,207
860Z200US75060,75060,47955,31616,16339,15456,10017,2318,134,2818,30,139,883
860Z200US75061,75061,55828,37122,18706,17675,9848,5100,166,2243,49,269,1031
860Z200US75062,75062,50466,23767,26699,25383,12293,6946,156,5651,68,269,1316
860Z200US75063,75063,46598,4076,42522,41351,8925,4932,132,27119,18,225,1171
860Z200US75065,75065,12770,3099,9671,9061,7866,688,87,372,10,38,610
860Z200US75067,75067,68734,22614,46120,43266,23068,11317,183,8294,48,356,2854
860Z200US75068,75068,66248,15255,50993,47588,28523,11834,266,6573,43,349,3405
860Z200US75069,75069,39084,12647,26437,24973,19001,4264,151,1345,25,187,1464
860Z200US75070,75070,57712,7488,50224,47344,27618,8588,216,10655,49,218,2880
860Z200US75071,75071,64449,9608,54841,51800,36220,8283,252,6715,43,287,3041
860Z200US75072,75072,55538,6234,49304,46672,35170,4805,193,6200,52,252,2632
860Z200US75074,75074,53003,18776,34227,32404,17247,6222,146,8500,22,267,1823
860Z200US75075,75075,36600,6254,30346,28804,21407,2711,101,4436,29,120,1542
860Z200US75076,75076,8057,389,7668,7224,6965,40,162,33,4,20,444
860Z200US75077,75077,38073,5346,32727,31075,25656,2677,135,2442,18,147,1652
860Z200US75078,75078,38980,4265,34715,32730,25580,3545,190,3238,24,153,1985
860Z200US75080,75080,53633,11137,42496,40458,30341,3394,160,6304,30,229,2038
860Z200US75081,75081,37766,6801,30965,29437,16495,6162,104,6469,21,186,1528
860Z200US75082,75082,28063,2588,25475,24321,13450,3059,54,7634,4,120,1154
860Z200US75087,75087,40460,5692,34768,32903,28835,2382,177,1360,26,123,1865
860Z200US75088,75088,26899,5871,21028,19880,14334,3897,136,1408,15,90,1148
860Z200US75089,75089,34608,7216,27392,25967,15300,6876,112,3522,17,140,1425
860Z200US75090,75090,25002,8008,16994,15863,12499,2628,250,401,11,74,1131
860Z200US75092,75092,27186,3478,23708,22113,18637,1975,345,1049,18,89,1595
860Z200US75093,75093,48081,4700,43381,41394,27789,3443,116,9808,22,216,1987
860Z200US75094,75094,23864,1848,22016,21065,10565,2373,55,7972,17,83,951
860Z200US75098,75098,67212,13244,53968,50885,35585,8298,320,6339,47,296,3083
860Z200US75101,75101,633,335,298,279,201,76,1,0,0,1,19
860Z200US75102,75102,1501,438,1063,1021,948,50,7,8,4,4,42
860Z200US75103,75103,15162,1470,13692,13194,12617,337,96,104,9,31,498
860Z200US75104,75104,49749,11989,37760,36337,8814,26059,157,1087,22,198,1423
860Z200US75105,75105,307,60,247,235,200,28,2,3,0,2,12
860Z200US75109,75109,4766,737,4029,3772,3567,124,24,32,14,11,257
860Z200US75110,75110,30336,10626,19710,18799,12733,4946,67,274,685,94,911
860Z200US75114,75114,6347,1897,4450,4275,3891,302,25,41,1,15,175
860Z200US75115,75115,56164,9303,46861,45489,5647,38992,121,487,13,229,1372
860Z200US75116,75116,20656,10781,9875,9410,4340,4700,58,246,11,55,465
860Z200US75117,75117,4170,386,3784,3618,3416,138,34,19,1,10,166
860Z200US75119,75119,28973,11487,17486,16671,13318,3002,60,136,87,68,815
860Z200US75124,75124,5093,434,4659,4496,4426,40,15,8,5,2,163
860Z200US75125,75125,7545,4212,3333,3164,2376,733,21,21,2,11,169
860Z200US75126,75126,64573,13939,50634,47878,31296,14452,250,1604,49,227,2756
860Z200US75127,75127,1644,176,1468,1404,1380,10,9,3,1,1,64
860Z200US75132,75132,135,45,90,58,31,17,1,8,1,0,32
860Z200US75134,75134,20194,5116,15078,14749,1050,13467,44,85,6,97,329
860Z200US75135,75135,8065,1642,6423,6075,5834,139,54,31,0,17,348
860Z200US75137,75137,20023,7386,12637,12179,4388,7363,49,305,5,69,458
860Z200US75140,75140,7538,1165,6373,6113,5986,48,32,28,2,17,260
860Z200US75141,75141,5173,2480,2693,2604,598,1975,10,12,1,8,89
860Z200US75142,75142,21952,7643,14309,13550,12276,1053,72,104,6,39,759
860Z200US75143,75143,15349,2246,13103,12431,11986,229,95,71,5,45,672
860Z200US75144,75144,3462,516,2946,2772,2054,651,15,33,9,10,174
860Z200US75146,75146,23837,5451,18386,17825,2486,15123,41,78,5,92,561
860Z200US75147,75147,7781,824,6957,6647,6311,146,47,105,0,38,310
860Z200US75148,75148,5796,785,5011,4761,4122,556,40,27,3,13,250
860Z200US75149,75149,60317,28245,32072,30426,15468,13351,190,1257,24,136,1646
860Z200US75150,75150,64654,30078,34576,33075,16858,13869,195,1884,31,238,1501
860Z200US75152,75152,5820,2064,3756,3537,3339,145,23,19,1,10,219
860Z200US75153,75153,536,241,295,274,260,12,0,1,0,1,21
860Z200US75154,75154,45894,12411,33483,31933,16678,14563,133,335,17,207,1550
860Z200US75155,75155,3485,1971,1514,1435,1303,113,7,1,7,4,79
860Z200US75156,75156,15708,1503,14205,13530,13119,195,100,76,3,37,675
860Z200US75157,75157,258,38,220,196,157,31,8,0,0,0,24
860Z200US75158,75158,5214,822,4392,4149,3962,115,37,15,7,13,243
860Z200US75159,75159,22127,9632,12495,11960,8248,3426,114,110,17,45,535
860Z200US75160,75160,26632,7756,18876,17951,12564,4968,96,257,4,62,925
860Z200US75161,75161,7552,1987,5565,5285,4798,384,52,22,2,27,280
860Z200US75163,75163,2317,202,2115,2011,1846,135,11,11,2,6,104
860Z200US75164,75164,335,58,277,245,220,11,5,2,1,6,32
860Z200US75165,75165,49805,13239,36566,34665,27588,6097,189,398,57,336,1901
860Z200US75166,75166,5457,976,4481,4236,3367,592,43,203,2,29,245
860Z200US75167,75167,12455,2497,9958,9534,8340,993,45,108,4,44,424
860Z200US75169,75169,17017,2263,14754,14058,13182,650,101,70,15,40,696
860Z200US75172,75172,5519,2936,2583,2467,815,1606,19,11,7,9,116
860Z200US75173,75173,7733,2130,5603,5268,4897,229,36,76,8,22,335
860Z200US75180,75180,26860,16143,10717,10287,4076,5878,60,226,6,41,430
860Z200US75181,75181,27027,9160,17867,17114,5711,10098,74,1136,11,84,753
860Z200US75182,75182,7806,836,6970,6727,3879,764,25,2001,9,49,243
860Z200US75189,75189,37777,9673,28104,26560,22918,2610,222,691,31,88,1544
860Z200US75201,75201,17740,2256,15484,14784,11004,2616,61,1048,5,50,700
860Z200US75202,75202,2529,408,2121,2000,1319,454,20,194,3,10,121
860Z200US75203,75203,14710,8220,6490,6266,1216,4825,30,125,5,65,224
860Z200US75204,75204,34012,6565,27447,26192,18688,4919,93,2310,20,162,1255
860Z200US75205,75205,26299,1806,24493,23441,20677,499,57,2076,2,130,1052
860Z200US75206,75206,40386,6846,33540,31906,25980,2675,96,2962,18,175,1634
860Z200US75207,75207,7116,1415,5701,5566,2793,2546,9,205,0,13,135
860Z200US75208,75208,29446,17576,11870,11215,8691,1913,79,450,9,73,655
860Z200US75209,75209,14740,2831,11909,11385,9059,1810,24,449,2,41,524
860Z200US75210,75210,8736,3893,4843,4719,150,4501,20,14,1,33,124
860Z200US75211,75211,70695,57502,13193,12560,5946,5537,209,636,35,197,633
860Z200US75212,75212,27329,17897,9432,9093,1555,6867,59,503,4,105,339
860Z200US75214,75214,35664,6320,29344,27827,24793,1708,114,984,13,215,1517
860Z200US75215,75215,18806,4321,14485,14064,1459,12402,52,82,5,64,421
860Z200US75216,75216,55759,26872,28887,28105,1367,26346,91,153,8,140,782
860Z200US75217,75217,85330,62619,22711,21975,4145,17295,145,203,17,170,736
860Z200US75218,75218,23136,6065,17071,16221,14362,1264,70,415,13,97,850
860Z200US75219,75219,27885,5951,21934,20902,16030,2669,77,1979,12,135,1032
860Z200US75220,75220,39627,29897,9730,9264,7107,1436,56,507,9,149,466
860Z200US75223,75223,13898,9532,4366,4101,2201,1631,33,186,3,47,265
860Z200US75224,75224,33766,20303,13463,12872,2888,9300,77,342,5,260,591
860Z200US75225,75225,22635,1182,21453,20749,19587,159,54,877,6,66,704
860Z200US75226,75226,4535,1311,3224,3035,2043,711,28,206,2,45,189
860Z200US75227,75227,59103,37985,21118,20439,4385,15353,113,375,18,195,679
860Z200US75228,75228,68219,37619,30600,29172,14495,12685,209,1534,25,224,1428
860Z200US75229,75229,33168,13635,19533,18595,15789,1100,59,1567,2,78,938
860Z200US75230,75230,27810,4464,23346,22399,18496,2171,64,1554,8,106,947
860Z200US75231,75231,40754,14265,26489,25338,11713,9401,77,4019,23,105,1151
860Z200US75232,75232,30061,11595,18466,18003,1262,16558,38,73,7,65,463
860Z200US75233,75233,15104,8836,6268,5979,1403,4426,17,95,0,38,289
860Z200US75234,75234,33216,16701,16515,15710,11324,2012,90,2115,6,163,805
860Z200US75235,75235,19153,9422,9731,9249,4342,2945,56,1825,10,71,482
860Z200US75236,75236,18385,8263,10122,9791,1866,7247,47,548,14,69,331
860Z200US75237,75237,19057,3715,15342,14955,563,14228,17,78,9,60,387
860Z200US75238,75238,32801,7959,24842,23858,16938,5267,73,1449,14,117,984
860Z200US75240,75240,25839,14873,10966,10379,6110,3115,46,981,3,124,587
860Z200US75241,75241,32944,7596,25348,24838,1538,23007,53,123,0,117,510
860Z200US75243,75243,62273,13575,48698,46654,14663,27032,125,4528,24,282,2044
860Z200US75244,75244,12576,2526,10050,9570,7202,1241,32,1035,5,55,480
860Z200US75246,75246,2458,998,1460,1384,846,456,12,61,2,7,76
860Z200US75247,75247,830,147,683,645,233,386,0,19,1,6,38
860Z200US75248,75248,38210,6380,31830,30283,24423,3494,78,2087,17,184,1547
860Z200US75249,75249,15291,6037,9254,8815,1643,6542,31,524,1,74,439
860Z200US75251,75251,3840,700,3140,3038,1624,1022,9,369,2,12,102
860Z200US75252,75252,27458,3849,23609,22565,14057,3048,55,5242,3,160,1044
860Z200US75253,75253,25867,18200,7667,7237,3874,3158,71,60,12,62,430
860Z200US75254,75254,24664,8279,16385,15633,8029,5784,48,1593,24,155,752
860Z200US75261,75261,1,1,0,0,0,0,0,0,0,0,0
860Z200US75270,75270,0,0,0,0,0,0,0,0,0,0,0
860Z200US75287,75287,53181,13205,39976,37724,17919,15516,148,3739,38,364,2252
860Z200US75390,75390,0,0,0,0,0,0,0,0,0,0,0
860Z200US75401,75401,19550,7167,12383,11665,8482,2917,104,80,39,43,718
860Z200US75402,75402,18983,2510,16473,15475,13715,1217,112,331,10,90,998
860Z200US75407,75407,25738,8846,16892,15807,12231,2628,150,668,13,117,1085
860Z200US75409,75409,21292,4851,16441,15334,12440,2238,123,400,21,112,1107
860Z200US75410,75410,5073,422,4651,4453,4383,16,31,12,0,11,198
860Z200US75411,75411,1279,50,1229,1174,1116,22,34,0,1,1,55
860Z200US75412,75412,604,28,576,562,524,23,8,7,0,0,14
860Z200US75413,75413,179,11,168,149,147,0,2,0,0,0,19
860Z200US75414,75414,3507,265,3242,3027,2904,35,48,17,6,17,215
860Z200US75415,75415,212,13,199,189,182,1,3,1,0,2,10
860Z200US75416,75416,2848,155,2693,2569,2463,52,43,5,0,6,124
860Z200US75417,75417,2361,117,2244,2148,2081,27,34,6,0,0,96
860Z200US75418,75418,14775,2160,12615,12088,10309,1538,110,95,11,25,527
860Z200US75420,75420,1206,166,1040,977,951,15,6,4,0,1,63
860Z200US75421,75421,988,94,894,849,753,80,10,4,0,2,45
860Z200US75422,75422,2902,388,2514,2400,2307,33,31,22,0,7,114
860Z200US75423,75423,3089,457,2632,2465,2371,63,25,1,0,5,167
860Z200US75424,75424,4517,890,3627,3409,3263,66,33,34,0,13,218
860Z200US75426,75426,4717,387,4330,4162,2645,1457,31,25,0,4,168
860Z200US75428,75428,11192,1291,9901,9185,6176,2526,106,257,71,49,716
860Z200US75429,75429,9,1,8,3,2,0,0,0,1,0,5
860Z200US75431,75431,2101,578,1523,1432,1349,66,6,9,0,2,91
860Z200US75432,75432,3361,259,3102,2962,2604,282,20,33,4,19,140
860Z200US75433,75433,2815,244,2571,2456,2394,24,17,3,0,18,115
860Z200US75434,75434,81,1,80,72,67,2,1,2,0,0,8
860Z200US75435,75435,994,67,927,877,820,29,21,0,0,7,50
860Z200US75436,75436,2130,99,2031,1943,1813,96,25,5,0,4,88
860Z200US75437,75437,1199,90,1109,1071,1029,7,32,3,0,0,38
860Z200US75438,75438,963,53,910,866,840,10,3,3,0,10,44
860Z200US75439,75439,923,80,843,802,764,15,6,5,5,7,41
860Z200US75440,75440,6894,660,6234,5947,5682,177,40,28,1,19,287
860Z200US75441,75441,113,4,109,106,104,0,2,0,0,0,3
860Z200US75442,75442,11241,2851,8390,7865,7342,345,58,79,4,37,525
860Z200US75446,75446,3355,418,2937,2757,2477,228,32,5,0,15,180
860Z200US75447,75447,1161,54,1107,1062,1052,2,5,3,0,0,45
860Z200US75448,75448,679,72,607,572,543,15,5,3,0,6,35
860Z200US75449,75449,1116,70,1046,972,739,210,18,3,2,0,74
860Z200US75450,75450,293,9,284,277,275,0,2,0,0,0,7
860Z200US75451,75451,1256,153,1103,1021,889,104,0,19,2,7,82
860Z200US75452,75452,4802,596,4206,3918,3719,93,58,14,1,33,288
860Z200US75453,75453,3737,326,3411,3240,3109,64,23,16,2,26,171
860Z200US75454,75454,16252,2411,13841,13003,10231,1906,135,642,13,76,838
860Z200US75455,75455,27305,12529,14776,14122,11051,2679,80,242,3,67,654
860Z200US75457,75457,5991,859,5132,4916,4474,340,23,39,1,39,216
860Z200US75459,75459,5556,1023,4533,4241,3978,164,51,29,3,16,292
860Z200US75460,75460,22925,2813,20112,18887,12825,5408,339,245,19,51,1225
860Z200US75462,75462,12016,772,11244,10649,9690,570,155,204,1,29,595
860Z200US75468,75468,928,33,895,862,837,6,11,2,0,6,33
860Z200US75469,75469,394,31,363,340,327,10,0,0,2,1,23
860Z200US75470,75470,229,23,206,191,184,3,4,0,0,0,15
860Z200US75471,75471,1243,279,964,931,890,28,2,8,0,3,33
860Z200US75472,75472,3849,315,3534,3394,3256,70,30,27,0,11,140
860Z200US75473,75473,3660,139,3521,3274,3096,100,67,4,0,7,247
860Z200US75474,75474,16010,2724,13286,12497,12040,159,161,85,10,42,789
860Z200US75475,75475,150,17,133,122,120,0,0,1,0,1,11
860Z200US75476,75476,1214,85,1129,1075,1037,15,12,2,0,9,54
860Z200US75477,75477,854,69,785,739,635,91,11,1,0,1,46
860Z200US75478,75478,1006,170,836,777,733,12,4,24,0,4,59
860Z200US75479,75479,1861,95,1766,1657,1621,13,15,6,0,2,109
860Z200US75480,75480,1582,207,1375,1288,1256,7,5,12,1,7,87
860Z200US75481,75481,389,43,346,329,318,8,2,1,0,0,17
860Z200US75482,75482,25743,4737,21006,20075,17473,2216,123,205,4,54,931
860Z200US75486,75486,2698,143,2555,2440,2358,24,40,5,4,9,115
860Z200US75487,75487,1511,279,1232,1151,1033,103,10,3,1,1,81
860Z200US75488,75488,1144,73,1071,1041,1008,14,14,1,0,4,30
860Z200US75489,75489,1028,76,952,894,853,13,22,5,0,1,58
860Z200US75490,75490,2809,415,2394,2234,2163,29,29,1,4,8,160
860Z200US75491,75491,5148,564,4584,4308,4034,193,56,21,1,3,276
860Z200US75492,75492,562,18,544,512,494,11,4,3,0,0,32
860Z200US75493,75493,497,353,144,135,129,2,2,1,0,1,9
860Z200US75494,75494,11827,1592,10235,9787,9236,321,66,102,3,59,448
860Z200US75495,75495,9061,1154,7907,7473,7117,210,69,62,1,14,434
860Z200US75496,75496,3438,410,3028,2897,2677,160,30,16,3,11,131
860Z200US75497,75497,3679,399,3280,3154,3104,17,12,9,0,12,126
860Z200US75501,75501,36423,3291,33132,31488,17763,13147,216,166,31,165,1644
860Z200US75503,75503,25547,1578,23969,22788,16899,4887,133,756,14,99,1181
860Z200US75550,75550,602,77,525,509,423,80,1,4,0,1,16
860Z200US75551,75551,10372,442,9930,9560,7444,1991,38,45,3,39,370
860Z200US75554,75554,1530,79,1451,1399,1302,72,15,5,1,4,52
860Z200US75555,75555,1719,70,1649,1552,1387,143,14,7,1,0,97
860Z200US75556,75556,1131,52,1079,1033,983,42,5,3,0,0,46
860Z200US75558,75558,1518,357,1161,1085,1048,22,10,4,0,1,76
860Z200US75559,75559,5472,334,5138,4930,4138,684,68,31,1,8,208
860Z200US75560,75560,920,28,892,840,583,250,0,5,0,2,52
860Z200US75561,75561,4875,330,4545,4279,3535,691,21,22,1,9,266
860Z200US75562,75562,116,11,105,102,83,18,0,0,0,1,3
860Z200US75563,75563,3794,214,3580,3399,2770,561,26,17,0,25,181
860Z200US75564,75564,9,0,9,7,7,0,0,0,0,0,2
860Z200US75565,75565,106,6,100,91,91,0,0,0,0,0,9
860Z200US75566,75566,676,27,649,618,422,189,1,4,0,2,31
860Z200US75567,75567,3770,105,3665,3534,3336,163,18,7,3,7,131
860Z200US75568,75568,2939,208,2731,2566,2012,499,29,15,3,8,165
860Z200US75569,75569,3338,542,2796,2642,1517,1051,17,34,4,19,154
860Z200US75570,75570,11315,1346,9969,9334,6756,2416,62,66,12,22,635
860Z200US75571,75571,2607,237,2370,2252,1813,397,22,7,2,11,118
860Z200US75572,75572,3387,110,3277,3147,2507,577,35,22,2,4,130
860Z200US75573,75573,275,9,266,249,236,13,0,0,0,0,17
860Z200US75574,75574,1695,54,1641,1573,1552,3,15,0,2,1,68
860Z200US75601,75601,15813,3400,12413,11820,8175,3356,59,182,7,41,593
860Z200US75602,75602,22041,6999,15042,14382,6596,7497,79,144,14,52,660
860Z200US75603,75603,5784,1041,4743,4555,2766,1720,31,28,2,8,188
860Z200US75604,75604,30752,5960,24792,23440,17094,5773,98,375,7,93,1352
860Z200US75605,75605,32909,3065,29844,28491,23417,4056,102,818,9,89,1353
860Z200US75630,75630,2650,129,2521,2374,2058,261,22,11,1,21,147
860Z200US75631,75631,2461,211,2250,2166,1899,259,3,4,0,1,84
860Z200US75633,75633,13558,1606,11952,11563,9340,2085,44,77,4,13,389
860Z200US75638,75638,5434,586,4848,4655,3369,1247,21,8,2,8,193
860Z200US75639,75639,2716,105,2611,2511,1864,631,11,4,0,1,100
860Z200US75640,75640,5438,404,5034,4752,4352,305,34,34,0,27,282
860Z200US75641,75641,139,32,107,103,22,80,0,0,1,0,4
860Z200US75642,75642,194,23,171,149,127,14,5,2,0,1,22
860Z200US75643,75643,2046,139,1907,1827,1701,97,18,5,1,5,80
860Z200US75644,75644,11720,1229,10491,9875,8696,1042,48,55,4,30,616
860Z200US75645,75645,10724,1038,9686,9231,8468,609,70,26,0,58,455
860Z200US75647,75647,13485,1279,12206,11533,9819,1540,60,78,6,30,673
860Z200US75650,75650,10139,740,9399,8940,8003,757,44,89,7,40,459
860Z200US75651,75651,2075,96,1979,1907,1740,147,6,5,1,8,72
860Z200US75652,75652,15956,2996,12960,12564,8584,3816,40,68,6,50,396
860Z200US75654,75654,12045,2964,9081,8726,7444,1135,39,73,3,32,355
860Z200US75656,75656,4558,312,4246,4068,3528,503,19,8,1,9,178
860Z200US75657,75657,7923,331,7592,7217,5418,1688,48,35,3,25,375
860Z200US75658,75658,210,40,170,163,134,25,4,0,0,0,7
860Z200US75659,75659,59,7,52,49,34,15,0,0,0,0,3
860Z200US75661,75661,2381,277,2104,2014,1377,606,17,11,1,2,90
860Z200US75662,75662,25002,5218,19784,18744,15500,2927,86,161,8,62,1040
860Z200US75667,75667,1227,156,1071,1032,813,210,5,2,1,1,39
860Z200US75668,75668,1672,194,1478,1404,1006,371,9,13,2,3,74
860Z200US75669,75669,589,33,556,524,419,93,10,0,2,0,32
860Z200US75670,75670,16935,3919,13016,12609,5711,6671,65,56,8,98,407
860Z200US75671,75671,0,0,0,0,0,0,0,0,0,0,0
860Z200US75672,75672,17285,2442,14843,14346,10458,3588,57,180,4,59,497
860Z200US75680,75680,14,1,13,13,10,3,0,0,0,0,0
860Z200US75681,75681,2674,198,2476,2408,1967,422,8,6,1,4,68
860Z200US75682,75682,563,50,513,488,452,31,1,3,1,0,25
860Z200US75683,75683,3773,501,3272,3072,2759,242,44,15,0,12,200
860Z200US75684,75684,6744,1049,5695,5414,4309,1011,41,23,2,28,281
860Z200US75686,75686,13293,3438,9855,9383,7196,2007,34,110,6,30,472
860Z200US75687,75687,7,5,2,1,0,1,0,0,0,0,1
860Z200US75689,75689,212,59,153,150,131,13,4,0,0,2,3
860Z200US75691,75691,4025,878,3147,2991,2383,582,13,6,1,6,156
860Z200US75692,75692,5098,675,4423,4239,3439,733,34,19,0,14,184
860Z200US75693,75693,6512,579,5933,5612,5323,197,42,33,4,13,321
860Z200US75694,75694,0,0,0,0,0,0,0,0,0,0,0
860Z200US75701,75701,34502,7323,27179,26000,17779,7504,93,495,12,117,1179
860Z200US75702,75702,26777,12506,14271,13749,3247,10276,44,113,1,68,522
860Z200US75703,75703,44428,4270,40158,38371,29963,6051,130,2024,27,176,1787
860Z200US75704,75704,10075,3425,6650,6362,4150,2080,31,71,3,27,288
860Z200US75705,75705,2141,626,1515,1450,555,875,8,6,1,5,65
860Z200US75706,75706,10313,4601,5712,5457,3786,1565,30,56,2,18,255
860Z200US75707,75707,16620,2314,14306,13652,11552,1484,48,505,2,61,654
860Z200US75708,75708,8294,3812,4482,4247,2815,1335,33,50,5,9,235
860Z200US75709,75709,6037,1133,4904,4696,3107,1438,18,116,2,15,208
860Z200US75711,75711,135,12,123,123,83,35,0,5,0,0,0
860Z200US75750,75750,3777,445,3332,3198,2930,214,31,11,7,5,134
860Z200US75751,75751,17100,4313,12787,12191,9800,2117,55,155,13,51,596
860Z200US75752,75752,7439,1064,6375,6113,5733,281,32,38,0,29,262
860Z200US75754,75754,6632,919,5713,5435,5123,247,40,16,2,7,278
860Z200US75755,75755,5250,393,4857,4557,4184,310,32,10,4,17,300
860Z200US75756,75756,4458,580,3878,3753,3601,105,30,10,0,7,125
860Z200US75757,75757,13330,892,12438,11889,11244,470,54,85,2,34,549
860Z200US75758,75758,9890,701,9189,8779,8079,567,38,72,0,23,410
860Z200US75759,75759,122,23,99,94,24,69,0,0,0,1,5
860Z200US75760,75760,2583,260,2323,2200,1963,208,10,13,3,3,123
860Z200US75762,75762,13923,1198,12725,12145,10646,1259,59,136,1,44,580
860Z200US75763,75763,5663,424,5239,4969,4453,448,30,25,1,12,270
860Z200US75764,75764,178,46,132,130,119,6,2,0,0,3,2
